,X1,X2,y
158,-12.03733411588686,1.7140640950291797,1
159,-6.70768489965787,0.5718216324143448,0
160,2.062521497183432,-4.75247839412198,2
161,-5.008313708660706,-5.973368628006705,0
162,-3.5173666941024644,-6.658677431842557,0
163,8.016581847068046,-2.0202511796729254,2
164,-7.320809992582417,-3.95621871908196,0
165,-6.358068708878797,-5.133606172641946,0
166,-6.34118888335278,4.787160692453428,1
167,-0.24939248563975003,-3.0522046496502258,2
168,-5.941122119747704,-9.422636601658123,0
169,-10.584613523428427,6.214916972276215,1
170,1.8691074932734062,-2.2683669496166643,2
171,-10.164679470162282,-8.033772805635772,0
172,-9.378814526230205,8.053047290861121,1
173,2.059573426256961,-5.588531679742456,2
174,4.298778660149203,-2.7952752992197176,2
175,-10.931840096672861,-6.2208048588955345,0
176,-10.342284765878638,10.680771843576526,1
177,-10.227759628378337,-4.986162475681815,0
178,-6.713612348510182,-3.8946112423608232,0
179,0.3320554332581289,-2.641532965909985,2
180,-9.44006082684313,-0.9583473028431384,0
181,-8.757599573751019,9.649983427809461,1
182,6.367089085251852,-7.577757783431409,2
183,-8.223064132885163,-4.891906813334759,0
184,-12.589400994017357,0.8334671214859153,1
185,2.3290323307988827,-2.6185770783060827,2
186,-7.739573399935795,-6.330245554585051,0
187,0.6024357181043594,-6.7166193213981185,2
188,-0.11917056103646617,-1.173229110731877,2
189,-9.82293741077537,-3.505140318635481,0
190,-8.444913129305109,-7.7340881310509495,0
191,1.0374969430397853,-8.563123860149352,2
192,1.4037988086108997,-7.46048950962461,2
193,3.198373192690091,-3.7229946789452466,2
194,2.616550390126278,-2.671038351934767,2
195,-6.579862219722777,-2.054822451606874,0
196,-9.783709162444046,-2.5357865342971877,0
197,-10.325598406418651,7.806324072566428,1
198,-10.5433766341128,7.828320603755926,1
199,0.1029261103110728,-3.3856604456766193,2
200,-8.767512082774124,6.328107369588683,1
201,3.9723972261686855,-4.297363759030709,2
202,-12.585765532653028,2.3029647577958725,1
203,-5.54604720681946,-5.254830125476886,0
204,-10.895370218418849,3.4604073816617085,1
205,-10.845739506268732,-5.561461648250176,0
206,-8.907478570273717,4.722519644063895,1
207,-12.997588139223158,-3.819148829704692,0
208,-13.504663306471988,2.7152154331402483,1
209,-7.989012596539221,-5.114075107885301,0
210,1.6704459224871289,-3.9867693195065903,2
211,-7.560361069277385,3.567511758679846,1
212,-6.322803824651529,-5.476858430996132,0
213,-0.9407157903885541,-3.599527185499619,2
214,-12.02625611232421,4.313801052927982,1
215,-4.441227172785998,-3.4819547630690346,0
216,-8.457471644408036,-4.555585577848173,0
217,-12.268592670200064,-4.454044467328862,0
218,4.380853620195005,-3.1632084558220703,2
219,-7.785850579188937,5.679058757632831,1
220,1.5657872049882533,-1.9611291924594418,2
221,-12.999312954144393,-3.755368876077258,0
222,-9.386277371010134,-5.828213170079654,0
223,-6.78670778902176,7.562517295947703,1
224,-12.754181126310094,1.9108538455210757,1
225,0.2826359943161536,-4.547911584271942,2
226,-10.327533131703884,-1.6063842392019794,0
227,-7.45236593434743,-0.45224486318977775,0
228,-7.553426534890831,4.667697078789976,1
229,3.606624019350273,-6.515732288391944,2
230,0.9686457153782262,-3.570540646988423,2
231,-8.066572072828505,2.8869663234306393,1
232,-10.341325422090174,-3.7850992889224537,0
233,-8.643212799224775,-1.6759359790701551,0
234,-1.6979990094673063,-5.277061887333936,2
235,2.5054534800161905,-3.4988259892314937,2
236,-12.546058580424244,5.502334105735136,1
237,-12.775025140286683,1.6932203530223884,1
238,-11.449429115473123,5.018831658117618,1
239,-9.999486967048805,-4.672254385369405,0
240,-0.8505597326654217,-4.412921376695081,2
241,-3.8371735539557026,8.841722397988736,1
242,-7.450117046573478,-5.063135580756128,0
243,-12.724115217415001,-0.9889038184296384,0
244,-11.816939896227689,-6.811391100499278,0
245,5.23554699280594,-2.704777660492042,2
246,2.0205716735184054,-7.013767391660464,2
247,-4.872008965850114,-1.6782329563250649,0
248,2.7363207656020494,-0.6038556262155352,2
249,-4.969374719834153,-6.292297132208606,2
250,-15.048389598834884,-3.8240661460594625,0
251,2.152276156560805,-5.57305486696785,2
252,-12.910035968940187,5.586858686739307,1
253,0.9331555354476153,-4.451950163165662,2
254,0.44822331808730387,-6.258903616189305,2
255,1.64033308465985,-0.19729376896155548,2
256,-6.467812181369704,-4.481256927524834,0
257,-7.401696494783607,-3.9027936347609447,0
258,-15.174387124016999,10.281013885167443,1
259,-10.927581520815728,2.673584792102684,1
260,-8.853458788061355,7.142948038371691,1
261,-8.41915326555186,1.7672260330563545,1
262,-9.04218146742301,-4.385324973629984,0
263,4.84404080640091,-4.026684298284732,2
264,5.334993748018297,-7.293397873511542,2
265,-12.136463733643858,6.454367775615611,1
266,-6.515466863446681,-8.754280946113528,0
267,-11.955396038696035,8.035340069545324,1
268,-7.652375375088853,3.2850291764548762,1
269,-9.780991819984997,3.2542988356869866,1
270,5.639681112975196,-2.999016124612494,2
271,-9.573152024150362,2.528556910955283,1
272,-7.407896219943607,-2.3396029058715393,0
273,-4.288977561717572,7.5231461202549115,1
274,-5.896700464390111,-3.425575403418674,0
275,-8.127396810512858,-4.6085878985554976,0
276,-4.187487632365018,-1.6701381584990815,0
277,-5.698577794186642,6.022683217029779,1
278,-7.071258908160447,-5.522188368606189,0
279,-8.109274249151358,-5.375834961765918,0
280,-9.344064735930402,3.893998631089401,1
281,-6.4201519247532595,-6.352809064769428,0
282,-10.357982831599905,-4.368471074196754,0
283,1.2525615678107145,-2.2268300010730675,2
284,1.4366249174343282,-5.35176142417854,2
285,-8.15245519901654,5.42059562053729,1
286,-5.977026854710012,10.628935815784768,1
287,-7.319462123242775,4.063668507239671,1
288,-7.700446014449857,0.39073427546717276,0
289,0.5339615154515858,-9.257921999042624,2
290,-9.7869437533379,6.826717379282169,1
291,-12.2619200993035,-5.83705885213794,0
292,-7.4979997084468355,-2.875705871776626,0
293,-8.893051936199258,-4.588520564344681,0
294,-9.131741632895569,-9.840359653997428,0
295,-7.314994747471572,1.4641381589440687,1
296,4.129176991658754,-6.28508480623883,2
297,-10.169793311756337,-5.165459364437477,0
298,-10.158298731430012,-11.348215466349394,0
299,8.588225694468832,-6.520580033427495,2
300,-3.7584574496113206,-4.382106280524008,0
301,-13.080018222545547,4.7281089762488735,1
302,1.2847538146057964,-2.7303145315017954,2
303,7.90753534368414,-2.210722956273292,2
304,2.2216283265524908,-7.618486325252221,2
305,-4.965154231584683,-5.367933448520634,0
306,3.0824298984936664,-2.1407864206898712,2
307,-4.175620760451095,-4.360366945624024,0
308,-12.098140265875772,2.8855918267794873,1
309,-7.693618387370452,-1.0588542012962487,0
310,3.0028698582354894,-5.744598878179385,2
311,-9.435092491619303,6.110434645860579,1
312,-9.296072751995546,-6.896529733701994,0
313,-13.274378783759465,-1.9180539969043267,0
314,-7.858948555200952,-3.749132778280317,0
315,-6.338789839026054,-4.518567519639399,0
316,-12.678212519207516,8.316527694038207,1
317,-1.03506638499177,-5.5082040343002765,2
318,-13.763948387809062,8.177228527710447,1
319,-2.682934583352494,-0.6140738048465719,2
320,-6.711660057569125,-5.821098554792469,0
321,-10.833277093761929,-2.7130662717481817,0
322,3.890927303471938,-0.887622055056732,2
323,-9.41949245496422,2.804768266538391,1
324,-4.494791596065725,-10.98359117161215,0
325,-8.913466804163368,-3.4722063513729298,0
326,-12.829177303110809,-3.8861132403175613,0
327,-8.013900639484957,2.3255667683697503,1
328,-6.47794957103037,10.53474738501109,1
329,-16.49872046108118,8.229391096938599,1
330,0.5239387172719541,-3.2697214498875615,2
331,-11.57599436752691,0.3078540190107475,1
332,-7.736428559363031,-4.563709057814734,0
333,-9.348197286129654,7.53143470192965,1
334,6.721177266709928,-0.5087065468921703,2
335,-5.168749398207854,6.050803366073326,1
336,-12.86828150538626,-6.82394254802782,0
337,-1.1278670494283038,-3.9849421840864783,2
338,-10.981546849807675,2.2017077816152324,1
339,-0.8378508142203382,-5.33661575256343,2
340,4.039977958763303,-3.739079835125601,2
341,-8.588373159884249,-2.578327428322578,0
342,0.6607402009323002,-6.16077012993142,2
343,-2.613533231323129,7.955381300974842,1
344,-12.571406141467568,-4.538152454810925,0
345,-10.701339997501039,-3.885867922674178,0
346,-12.225716674687487,-6.3302011904373785,0
347,-2.503735074613868,-9.206789795424559,0
348,-9.16400580313053,-3.806660175055734,0
349,-9.871428328705603,-0.7685053803577713,0
350,-8.14295428721626,8.98258246488173,1
351,-2.9292641480014785,-8.148861619988445,0
352,-11.724687636862441,8.575797028814662,1
353,3.784324098777951,-7.877289005954513,2
354,7.523598493968,-0.16978121411168434,2
355,-9.918830738596116,4.308932853951083,1
356,-11.685470605882202,-6.280816297998694,0
357,-10.217265885686338,5.22904011395876,1
358,-10.497300375345562,-8.128785068612888,0
359,5.388133850140617,-6.465562384790375,2
360,-8.415504726148317,4.263765657362861,1
361,-13.188897478930688,4.961246985137922,1
362,-7.710043163320546,-2.4396430068148534,0
363,-7.824709815451412,-4.31325617431742,0
364,-9.256592277814647,3.4659896251563023,1
365,-4.420240242957231,6.220397334803339,1
366,-8.093876963953933,3.807107243635934,1
367,-12.014147428295178,5.972545489011258,1
368,-3.837909831180726,-3.0067210073484896,0
369,-12.001271479071466,3.9629546704156886,1
370,-10.847887109779093,2.557768091733346,1
371,-6.936743632922677,-6.246979419314279,0
372,-11.587882842098313,7.366419844505623,1
373,-8.366118987828576,-2.32906550822555,0
374,2.0061141175122086,-2.8457230276018883,2
375,4.9754441816960835,-7.605092161027752,2
376,-11.72617153093358,5.289349683118999,1
377,-13.588880084520405,7.372108372729888,1
378,-8.240505163034324,-2.449569969127539,0
379,3.5627364693495194,-4.66179376311605,2
380,3.4444480465316722,-5.556312334077161,2
381,2.504813093354197,-5.985284885422244,2
382,0.25969873860189385,-5.126030640039777,2
383,-13.701884116079299,-1.447147017648779,0
384,-12.255978231573962,-0.5180307583017996,1
385,-4.961088852710974,-4.6538646639205385,0
386,-7.970302566945042,6.1094172210881315,1
387,0.047265942323830856,-6.860968263707622,2
388,2.4559141726585167,-2.1884930298648766,2
389,-5.5869404576087565,2.4288210494103737,0
390,-10.242530819909973,-7.720504991350815,0
391,-7.663698816162698,2.257941933163875,1
392,-10.95044239516,-5.489467032200777,0
393,-13.210752802458122,8.205411931513815,1
394,2.4485831538645915,-6.7020888978459485,2
395,3.62907479542033,-9.851010483204325,2
396,-1.0672498288928787,-7.420760512554859,2
397,-10.668336467185853,-6.433856237185152,0
398,-11.456480575594027,7.2218584244960065,1
399,-11.10446716632222,3.696126560529642,1
400,-0.8783576367788481,-1.1665004251969036,2
401,-7.621091529968987,7.416111419543121,1
402,-11.040232514630661,9.884014430911327,1
403,2.873721619560945,-3.6795793360774587,2
404,-4.071652707419277,-4.056546300117189,2
405,-9.19750443462036,-3.516800942799003,0
406,-13.522584323959364,2.867546528496372,1
407,-12.10773419280915,4.332754315970928,1
408,-12.627929515811543,5.148499409335604,1
409,-7.028247784282077,4.307504273320987,1
410,-8.5073038081483,4.646017010315362,1
411,-11.766158946936798,-2.9041611546230466,0
412,-12.780713899658288,6.890624792113197,1
413,-3.356330985556328,-5.157432031086115,2
414,-6.077612060081895,-6.642610646870735,0
415,-5.803445993463529,0.7418020826921774,0
416,-7.57485375049027,1.5546671481371064,1
417,-2.635320732052163,-4.850082795585447,0
418,2.847878156447769,-0.5200451606687082,2
419,1.2221478948462121,-3.3625790660716603,2
420,-5.6694169814654245,-4.140482643904549,0
421,-7.200309765674996,6.638676774487134,1
422,-8.508762866161863,7.411033306296476,1
423,-0.051937292577777905,-5.576801992131917,2
424,-4.938386318795583,-6.34067551065116,0
425,-5.605202182351822,6.955097445588403,1
426,-7.169494102098496,-1.6801125657364366,0
427,1.2271688407169306,-4.792710177129181,2
428,4.946096548945059,-2.3375362364826606,2
429,-9.140794339462117,-5.825979702139918,0
430,-11.85700839251332,7.627950122328082,1
431,-13.322807511169328,4.209527984743206,1
432,-7.740840828151754,-5.674281694954868,0
433,-6.3653237757008485,-3.1994532312666757,0
434,0.8542766542114428,-8.119493559474787,2
435,-7.910948480420345,8.005975651779032,1
436,6.398275798355628,-3.8124371645570165,2
437,-6.868221938212049,9.417524156506934,1
438,-12.933054716066724,2.276230013749299,1
439,-5.6746808289536474,6.139432138276659,1
440,-11.002526129496502,3.6569596540196385,1
441,-9.042307686784147,8.15000894131842,1
442,2.1546717313479764,-7.796038690039095,2
443,0.22917103921678583,-3.4895241243083834,2
444,-8.674599744109575,4.791362865814483,1
445,-8.826510474844557,-5.164997776234038,0
446,-9.65749326695224,10.010606874077302,1
447,-0.07265673230743919,-4.355095752810009,2
448,2.356835358642756,-7.543831511739562,2
449,-1.1869279631526881,-4.564454092789069,2
450,-7.922595507374684,4.087450285992773,1
451,2.894388692387462,-7.080433494123416,2
452,3.3148731455597287,-5.097545675593034,2
453,-0.03585147926237697,-1.1611045009356316,2
454,-9.348337894913854,4.3687217457242875,1
455,-6.203102398168616,7.231626010018386,1
456,-10.999932927188778,8.738505116208346,1
457,-2.5963808589566524,0.9858786339595751,2
458,-7.263354810245406,-2.86031708549892,0
459,-4.454079695676868,3.7021183518537244,1
460,-9.68289752654242,-4.731399470919016,0
461,-8.260697555954712,1.5333884728800191,0
462,-8.324855584427336,9.666748621097529,1
463,-9.294693034487327,3.026273230345863,1
464,-9.265098778421104,4.635825565371444,1
465,-7.963370520015006,7.311741159989931,1
466,1.7076134101387448,-10.842060934638898,2
467,-11.408324582960766,3.6002178548536383,1
468,0.576673961293314,-8.045431879113035,2
469,-10.339674788651319,6.218312472005248,1
470,-8.1584850782483,-4.561802059168052,0
471,-1.9969409140402714,-4.66278171385634,0
472,-1.5928017397267302,-2.414202465989787,2
473,5.3787135033840965,0.07324076263409474,2
474,-6.864274314778264,-2.728931496976668,0
475,-8.479941558609292,-9.585909886509484,0
476,3.2293054328554707,-6.772706433264473,2
477,0.7995706535015341,1.6239869596001375,2
478,-8.344778190910109,-4.983051560063035,0
479,-9.131157462675622,-4.010952181543913,0
480,-11.696436158146891,0.7705066384211818,1
481,-6.770286813225246,5.514930998581807,1
482,-0.6031293791596624,1.1217661610698029,2
483,-6.247752603961416,-6.8290385437352485,0
484,-12.15404419005467,-0.8947160328951416,0
485,-14.570578021336187,6.346956185374083,1
486,-12.823788941729875,6.45626541964833,1
487,-12.669082739482088,-5.274349788828537,0
488,-8.260876216971052,-5.478956563939322,0
489,-11.961084139857375,0.007075610357144768,1
490,2.2486535169890365,-1.7750336549913341,2
491,1.2524866751962866,-5.790755742328322,2
492,-6.480156982033435,2.567678778752969,1
493,2.0700007691483564,-5.25113213497678,2
494,-11.489562453878305,3.6160906083517514,1
495,-8.334145065694749,-5.657294563527691,0
496,2.073944583326904,-2.425370376423453,2
497,-9.522524652527697,3.6803201217231774,1
498,-9.156257186203929,-2.4379129157990387,0
499,-9.80686154203735,7.906480115962292,1
500,-4.515734423992535,9.41967001591102,1
501,-14.29952366641429,5.771747117957573,1
502,-9.239247681086926,8.269585866455834,1
503,7.033628570134336,-3.847776578315396,2
504,-9.887300202447749,4.28339908370247,1
505,2.215809434835937,-6.951769031004456,2
506,-8.35666615123846,3.010447612401141,1
507,-10.806140158262405,7.089218112117565,1
508,-10.372636781568879,-2.3132883786261837,0
509,0.9868855928445275,-0.46367945558171897,2
510,-5.88301289795565,7.451287687899817,1
511,-7.682734675396756,8.67209826411371,1
512,-7.407728897092709,0.820398609306979,1
513,-1.0328125568066584,-6.461453790404908,2
514,-12.792568841442842,6.321786628932865,1
515,-7.273960965257193,3.815049035286814,1
516,-10.246488981857782,8.764813606119219,1
517,-10.276208790929532,-8.996943909847033,0
518,-7.74651716599718,5.218334795411364,1
519,-3.91533974744571,-4.709933450858125,0
520,-9.810458717648329,-0.5116441032548726,0
521,-8.977370043818642,8.468617118398665,1
522,-3.7900247131666314,-5.958784225274496,0
523,2.6857271873997393,-8.519131292668913,2
524,-11.729935371818978,2.197500560272746,0
525,-14.98748732760997,-4.712698244443726,0
526,3.7296453570197454,-2.5200400647195798,2
527,-7.41761505644256,6.830737411443538,1
528,-9.442170479610668,5.487806439113271,1
529,-4.576172060531778,-1.6641174691827882,0
530,-11.261739405892477,1.497402517554839,1
531,1.8542588273741953,-4.0510320338167976,2
532,1.2704743182453453,-2.398475546779232,2
533,-12.086882423763287,-6.339686646417926,0
534,-10.212468943645156,1.4550869790912229,1
535,-6.314425668282475,3.2629752203767053,1
536,-8.366287057942312,-4.025086511071231,0
537,-7.721548354412805,-7.951757605695519,0
538,-11.322952345668098,-4.770117680849076,0
539,-7.0692646339503025,-6.220145825472157,0
540,-8.724107723447137,4.537722434817755,1
541,-8.094644563469977,11.801734545232101,1
542,-7.864007873338553,7.096622233822889,1
543,-9.987833423202543,-7.198621219211516,0
544,-8.247585837149314,3.9323776330682647,1
545,-9.890727387301999,4.685922600492645,1
546,3.492797513028248,0.5108927921348112,2
547,5.115201854623596,-5.154986102374444,2
548,2.5737100135082667,-5.870254202082143,2
549,-3.2003764503286405,-8.797624203438067,2
550,-9.009689229874038,3.5665625243041843,1
551,-9.546500734739563,3.2707444236431567,1
552,-7.333741643421462,4.8698769420079575,1
553,-10.33497974941525,-5.597573922266305,0
554,-10.068102881726958,3.6980110481560224,1
555,-8.105056094733355,5.690158909685049,1
556,3.08171890050979,-6.977317999720963,2
557,-4.524196136827253,3.7529040791577652,1
558,4.0051767387696415,-3.577790409711994,2
559,-11.28192982129847,3.592955917557403,1
560,-9.825617102116588,-5.95800457350043,0
561,-7.0319603978570004,-3.2568953716429396,0
562,-7.026654987081207,4.170556188617635,1
563,2.3969882163251626,-5.232078282917158,2
564,-11.639557865089177,7.747535973038241,1
565,-7.254428331909962,-4.374913366903296,0
566,-7.139363478057701,8.306731656441222,1
567,-6.178319343311778,4.3700922245608655,1
568,-1.7200226357515076,-0.11607839892465588,2
569,-7.579856787945298,6.320623095668265,1
570,4.983706744382895,-3.211013139119495,2
571,-9.802996087938643,9.057186423263234,1
572,3.340462613599362,-2.070371456025958,2
573,-11.664190631545885,-8.851674042090064,0
574,-10.649235471754139,-6.344816566755659,0
575,1.7910702412871986,-2.6130046662407396,2
576,5.362502621304241,-1.0791573496405924,2
577,-9.977304858067129,1.4705239897284734,1
578,-8.103916850507254,4.2847119206046465,1
579,-2.8634627068403953,-2.6826077398793515,2
580,-1.6444102509665388,8.42087758944507,1
581,6.657816637187992,-3.7505893948573394,2
582,-6.80361859571485,3.638154673670982,1
583,-10.646192768836421,7.255982342581415,1
584,-6.296901394749291,-5.98093234586217,0
585,-12.613475036265214,6.883625224666316,1
586,-9.464564236340811,0.49335057764481505,0
587,3.7928460289663914,-2.573979728692848,2
588,-8.821735798866504,-1.8146725570045863,1
589,-1.4419781149604036,-1.4192897390991628,2
590,-7.334806777133041,1.5887378769886915,1
591,-12.896839330937599,7.401190965759491,1
592,0.4072305479772691,-1.7290464575216191,2
593,-8.380180239786085,-2.7227567167128877,0
594,-7.121434090722108,6.847192528570803,1
595,-7.445889059785479,5.312880571736462,1
596,-1.7251412454010389,-1.8364772379138632,2
597,-5.358229947591892,7.149397749436547,1
598,1.7311380672611145,-4.244508021240582,2
599,-11.37085235975517,-5.563744485567033,0
600,-5.057797103027334,-4.323790952566,0
601,-9.968242157601685,-5.2523986143876025,0
602,-12.171877344525875,5.734940749740611,1
603,-6.896873173047316,-4.562741694620687,0
604,-0.14640819598808186,-4.4162830588672195,2
605,-8.23981911921093,-3.075484197930149,0
606,-4.919758518786504,-2.032671402921242,0
607,2.764564652487109,0.20564776110856897,2
608,-6.984043507060248,-5.559529801865841,0
609,2.2100660311106717,-2.710894212167843,2
610,-12.62937579555122,7.346933825078036,1
611,0.6663339128809993,-8.878756764423894,2
612,-10.009045810339389,-5.057509089493203,0
613,-0.23560485890507898,-5.11357549851139,2
614,4.5532048238278895,-4.515877553064493,2
615,-9.499672573241703,-3.6361963255159298,0
616,-10.854710350726494,-5.07640899075463,0
617,-4.494694598268215,5.679988798222684,1
618,-8.364467770679703,2.2540672078446775,1
619,-6.7580758531613565,-7.666799749947594,0
620,7.051865472157516,-1.9608004448585112,2
621,-0.7696910846372482,-4.364105724210507,2
622,4.345735522678476,-3.436625575380528,2
623,1.5676853665013406,-2.257936740040123,2
624,1.1239076527791911,-9.428543610502183,2
625,-10.810727142369995,-5.520541366258632,0
626,-18.31396471530555,6.788954819324915,1
627,-10.088200183023812,-8.365227577584633,0
628,0.3078617595009896,-9.153499493301602,2
629,-8.326381894503088,-2.9706292226063553,0
630,-9.001836504134713,-5.576256926593354,0
631,-10.886389211853924,-1.8356684490982436,0
632,-9.521780745917711,-2.981762487518198,0
633,4.169595105007101,-4.585042013349982,2
634,0.17327034971351818,-6.173486022192736,2
635,-11.655623581527426,7.756983064143607,1
636,1.3702638552062174,-3.704486350360744,2
